ConditionID,DecisionGrade,ZeroWindow,TimeSinceShutoff_s,CResidual,RResidual,LResidual
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,9.40004792071344e-13,9.129494716934096e-20,0.0027230500117226292
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,1.0061546751042613e-12,2.4064964876478662e-20,0.0022294447867666762
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,1.0329688493753e-12,2.406066583303712e-20,0.0018253150092152615
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,1.0018663246942848e-12,2.406566164976579e-20,0.0014944415320993546
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,8.994576063648655e-13,2.4083128012616555e-20,0.0012235452410067173
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,7.215636231300766e-13,2.4117873679911984e-20,0.0010017541165944104
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,4.608400474473689e-13,2.4183139040539123e-20,0.0008201669022783102
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,1.3322521961475082e-12,9.32287844181194e-20,0.0006714958655519565
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,9.295394381544093e-13,2.407782694800445e-20,0.0005497743156921045
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,5.118044336063678e-13,2.416863180118568e-20,0.00045011713950952886
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,1.421742497451863e-12,9.332199865280862e-20,0.00036852474460394367
PRI_DOWNSTREAM_CENTER_F8p0,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,7.491921253255855e-13,2.411205414021224e-20,0.0003017225416774578
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.0995850793838887,0.3075757407584863,0.95185997731354
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.03531990519418695,0.045932781735649984,0.8105334032319796
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,0.012872984483226345,0.005923073402620072,0.6677749904800936
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,0.00474641681960391,0.0007845769757319917,0.5472473082043753
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,0.00175828198950401,0.00010636822787567204,0.4481147545693618
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,0.0006525556239184173,1.4577742970299634e-05,0.36689408693338105
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,0.00024236114910945018,2.006840046254143e-06,0.30038864486926886
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,9.003932224319848e-05,2.767640685079335e-07,0.24593758029492616
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,3.3454131085976616e-05,3.8195408800896144e-08,0.20135668199921053
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,1.2430429953369858e-05,5.272684284480894e-09,0.1648569108607896
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,4.618807960951236e-06,7.279455721437707e-10,0.13497342318736227
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,1.7162341201842566e-06,1.0050420046341546e-10,0.11050689246789792
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,6.377115431653148e-07,1.387639342825278e-11,0.09047539129829442
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,2.3695859249706792e-07,1.9158952532446624e-12,0.07407498525374578
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,8.804826759622147e-08,2.645257760079956e-13,0.06064746846118706
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,3.271668071796455e-08,3.652284949842375e-14,0.049653947525521165
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,1.2156755497691298e-08,5.0426807549152574e-15,0.04065321385086735
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,4.517166914027986e-09,6.962390201299132e-16,0.03328403639116125
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,1.6784739249426308e-09,9.612918695621396e-17,0.02725066418001046
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,6.236817855812001e-10,1.327248333571678e-17,0.022310956805975155
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,2.3174561393174397e-10,1.832521641114671e-18,0.018266666467646363
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,8.611126835387701e-11,2.5301486479124046e-19,0.014955481593280426
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,3.199694015033184e-11,3.493356938024813e-20,0.01224451270751038
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,1.1889317143265474e-11,4.823251279272958e-21,0.010024959110092893
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,4.417793122515622e-12,6.659426254015469e-22,0.008207742321782327
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,1.6415489500711654e-12,9.194619037734795e-23,0.006719931052182869
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,6.09961327016252e-13,1.2694940378791714e-23,0.0055018142109857955
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,2.2664741154383868e-13,1.7527807357935154e-24,0.004504504492255542
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,8.421689521013134e-14,2.4200509936350825e-25,0.0036879763551875325
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,3.129303525032517e-14,3.3413459494427195e-26,0.0030194596586164794
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,1.1627762490351217e-14,4.61337086831186e-27,0.002472124480187656
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,4.320605510154844e-15,6.369645972199962e-28,0.002024004337366554
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,1.605436298674937e-15,8.794521613219876e-29,0.0016571145953652203
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,5.965427075083111e-16,1.2142528916513978e-29,0.001356730680599882
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,2.2166136530926992e-16,1.6765097065285287e-30,0.0011107971318515442
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,8.236419664904733e-17,2.314744165247017e-31,0.0009094437722776773
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,3.060461564954206e-17,3.1959496146549434e-32,0.0007445895845589832
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,1.1371961813058354e-17,4.412623257794494e-33,0.0006096183912999979
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,4.225555940925285e-18,6.092475277439928e-34,0.0004991133245992351
PRI_UPSTREAM_OFFAXIS_F0p0,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,1.5701180942575644e-18,8.411834148916006e-35,0.000408639428120387
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.09125690744073131,0.23936531149061607,0.9418796056945837
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.03140338583883896,0.03169780848175142,0.7935690718502945
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,0.010857305330254922,0.0038887180299316195,0.6522393070790529
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,0.0037307267000260195,0.00046895232794867187,0.5342825340934653
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,0.0012741047436086307,5.552462868908011e-05,0.4374639078572923
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,0.0004332676902417832,6.482591439476176e-06,0.3581685624153961
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,0.00014693843375517058,7.499396438968144e-07,0.2932440020799311
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,4.975165064891635e-05,8.627015282524824e-08,0.24008792638932044
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,1.6829137959226838e-05,9.891003543574781e-09,0.19656737375307012
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,5.689473824668083e-06,1.1317927616823865e-09,0.16093575451021178
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.9228281514132023e-06,1.2935902509028367e-10,0.13176305155193613
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,6.497206555568215e-07,1.4775376707366075e-11,0.10787846243233931
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,2.1951559226550713e-07,1.6869950257211564e-12,0.08832341478896467
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,7.416118154651454e-08,1.925718504763754e-13,0.07231309590468392
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,2.5053711577795506e-08,2.1979421097863795e-14,0.05920495546745314
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,8.463663161420357e-09,2.508462645959747e-15,0.04847291777581753
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,2.8591661821868526e-09,2.8627309494883113e-16,0.03968626847448233
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,9.658671293579622e-10,3.266952055517487e-17,0.0324923684749679
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,3.26282379645974e-10,3.728196858715843e-18,0.026602501310797753
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,1.1022214151551779e-10,4.2545277728183046e-19,0.021780285931947443
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,3.72343250088091e-11,4.855140960128928e-20,0.017832189903317103
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,1.2578179540650026e-11,5.5405278665351234e-21,0.014599762268572397
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,4.249050570117684e-12,6.322659050280397e-22,0.011953274356907783
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,1.4353767204452556e-12,7.215193627182881e-23,0.009786513315978839
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,4.848862092810286e-13,8.233718080267966e-24,0.008012519417199052
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,1.6379993683858967e-13,9.396018803702512e-25,0.0065600960564953315
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,5.533343236230632e-14,1.0722394446270065e-25,0.005370952384598322
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,1.8692247008162602e-14,1.2236023929605722e-26,0.004397363890588166
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,6.314451473678545e-15,1.3963478689802788e-27,0.003600257049699174
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,2.133100139216235e-15,1.5936012523527394e-28,0.002947641165574518
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,7.20603624888605e-16,1.819620622344493e-29,0.0024133244712944853
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,2.434670303224175e-16,2.0841898950140047e-30,0.001975862961804456
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,8.232329683870294e-17,2.4324703482530976e-31,0.0016176997706970541
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,2.7954205806325304e-17,3.157527644254044e-32,0.0013244605515168777
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,9.69351513397904e-18,6.424020665600002e-33,0.0010843765847654925
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,3.658306853409002e-18,2.5695725284610437e-33,0.0008878124578651815
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,1.7026690210902143e-18,1.3061072558401379e-33,0.0007268793622199742
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,9.915175614917245e-19,6.580488762063785e-34,0.0005951184876272026
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,6.294118320568627e-19,3.1017936025906958e-34,0.00048724180754564913
PRI_UPSTREAM_OFFAXIS_F0p25,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,3.969695856810074e-19,1.3458015485238715e-34,0.0003989198520229264
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.08455438603374298,0.19842339288784017,0.9319280102991404
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.027162401605560917,0.024295761357742224,0.7794910008514279
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,0.008449882407376532,0.0025215942777959024,0.639735159280223
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,0.0025658063104940544,0.0002405949119910522,0.5239073051106311
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,0.0007681785659870734,2.1952109049264555e-05,0.4289509790200558
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,0.0002282025104985548,1.9555795098301724e-06,0.351196400971595
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,6.75069478718107e-05,1.7199099836489792e-07,0.28753538455634986
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,1.9924697884138192e-05,1.5022868607983523e-08,0.23541406981142526
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,5.873628740681516e-06,1.3073827102194357e-09,0.1927407393452393
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,1.7303657889462592e-06,1.1355269462115787e-10,0.15780277073219115
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,5.095860847857801e-07,9.852224836430377e-12,0.1291979813244957
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,1.5004305747320823e-07,8.543308074113729e-13,0.10577836054640463
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,4.417440681734193e-08,7.406050289471865e-14,0.08660399678955072
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,1.3004760550947378e-08,6.4191548088410025e-15,0.07090535551107534
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,3.8284496992739305e-09,5.563415030523536e-16,0.05805239511484503
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,1.1270765485581515e-09,4.8228168313019025e-17,0.047529281170357644
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,3.3194933658317004e-10,4.1936012491985284e-18,0.03891368416586206
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,9.826285179275703e-11,3.7793904100399324e-19,0.031859829942154985
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,3.071925856655235e-11,5.0278871555233457e-20,0.026084622561476985
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,1.3751230314249275e-11,2.583239542546466e-20,0.021356282673512965
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,1.1142733896373645e-11,2.4154583164349716e-20,0.017485045396231524
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,1.0911564547395948e-11,2.4016630270133095e-20,0.014315544384859333
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,1.0919496562720693e-11,2.4005739425246828e-20,0.011720576434937157
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,1.0952693159999777e-11,2.4005956127572703e-20,0.009595996371084147
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,1.0992919767377668e-11,2.4007300813562237e-20,0.007856537335431305
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,1.1039153777733365e-11,2.4008925695734897e-20,0.0064323887292229535
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,27,8325.0,1.1091939136298586e-11,2.401077572764841e-20,0.0052663944683670316
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,28,8625.0,1.1152009874122501e-11,2.401286531574907e-20,0.004311759109091858
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,29,8925.0,1.122018504510946e-11,2.401521584987561e-20,0.0035301697824776245
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,30,9225.0,1.129734756963756e-11,2.4017849545905226e-20,0.0028902585645010407
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,31,9525.0,1.1382843571324234e-11,2.402073491744599e-20,0.002366343571104024
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,32,9825.0,1.1479702656837077e-11,2.4023962676631702e-20,0.0019373982540112384
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,33,10125.0,1.1587941862120994e-11,2.402751870579918e-20,0.0015862075315185883
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,34,10425.0,1.1709033239228134e-11,2.4031434169076472e-20,0.0012986768868181804
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,35,10725.0,1.1843674972823181e-11,2.4035711182468862e-20,0.0010632667055496179
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,36,11025.0,1.19918672492187e-11,2.4040327062790715e-20,0.0008705291505573834
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,37,11325.0,1.2153793696343838e-11,2.40452631342443e-20,0.0007127289870121824
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,38,11625.0,1.2332491574188078e-11,2.405058275596515e-20,0.0005835331402769912
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,39,11925.0,1.2527624981935931e-11,2.4056242027469957e-20,0.0004777565273849406
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,40,12225.0,1.2737926732538711e-11,2.4062170498150022e-20,0.0003911539614537939
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,1,525.0,0.08005528832692313,0.1804561572671065,0.9258745579768448
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,2,825.0,0.023826615827493063,0.01978476079624785,0.7716096944031932
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,3,1125.0,0.006692269820151662,0.001684651434340128,0.6328247749675893
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,4,1425.0,0.0018175853914097928,0.00012833936964509128,0.518192222887398
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,5,1725.0,0.0004851255502434124,9.284642270948768e-06,0.4242655109566818
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,6,2025.0,0.00012833838669917025,6.547851237641165e-07,0.3473596122628595
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,7,2325.0,3.37982079434156e-05,4.5588354098425776e-08,0.2843940240176107
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,8,2625.0,8.880311990006644e-06,3.153385113817719e-09,0.23284213532317707
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,9,2925.0,2.33050955832628e-06,2.1739899249101372e-10,0.1906350169300692
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,10,3225.0,6.112403927831472e-07,1.4962423648284735e-11,0.15607875098303706
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,11,3525.0,1.6026532444250623e-07,1.0288935376082028e-12,0.12778647333242094
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,12,3825.0,4.2014459924431184e-08,7.07207613563892e-14,0.10462271554467423
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,13,4125.0,1.1013442537186586e-08,4.859889064253435e-15,0.08565783468695748
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,14,4425.0,2.886885567958937e-09,3.3394287076245017e-16,0.07013070350028217
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,15,4725.0,7.567055122801266e-10,2.2957640398982523e-17,0.0574181636906747
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,16,5025.0,1.983459283919369e-10,1.591040530663779e-18,0.04701001639882093
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,17,5325.0,5.1989310618158704e-11,1.2395180112205336e-19,0.03848854612841494
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,18,5625.0,1.3646896986430588e-11,2.8494805467232446e-20,0.031511756356593805
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,19,5925.0,3.5824844325089873e-12,2.3235739064783142e-20,0.025799644012643924
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,20,6225.0,1.1444114350538993e-12,2.32009170310799e-20,0.021122961971615808
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,21,6525.0,4.071011492633268e-13,2.2946082952522106e-20,0.017294018562258578
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,22,6825.0,5.996476382912961e-13,2.3137878963846433e-20,0.014159144841222564
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,23,7125.0,3.678260509048056e-13,2.2974752591780368e-20,0.011592527318794371
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,24,7425.0,5.53493984859638e-13,2.3108359542848895e-20,0.009491158621793594
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,25,7725.0,4.0179242621877357e-13,2.2999479132305584e-20,0.007770703446003649
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,26,8025.0,5.263910704851171e-13,2.3089306939816404e-20,0.006362113884292235
