ConditionID,DecisionGrade,Drive,Windows,InitialMass_molecules,InjectedMass_molecules,RemainingMass_molecules,DecayLoss_molecules,BoundaryLoss_molecules,MassResidual_molecules,MassResidualFraction,MinAHL_uM,PeakAHL_uM,MeanAHL_uM,PlumeCoverage_H_ge_0p10,WallInteriorRatio,WallMassFraction,MeanH,VarH,MeanR,VarR,MeanL,VarL,WeakFraction_H_lt_0p05,SaturatedFraction_H_gt_0p90,Lag1MeanC,Lag1MeanR,Lag1MeanL,NearProbeWindowEnd_uM,MiddleProbeWindowEnd_uM,FarProbeWindowEnd_uM,MemoryR2Delay1to10,LinearMemorySumPositiveR2,NumericalFailure,C_t37_s,C_t14_s,C_t5_s,C_t1_s,R_t37_s,R_t14_s,R_t5_s,R_t1_s,L_t37_s,L_t14_s,L_t5_s,L_t1_s,CResidual30,RResidual30,LResidual30,Exclusions,EligibleForPromotion
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,3021293972.647669,9600000000.0,9644.5218216404,11889382816.119421,731901512.0063788,4.7087669372558594e-05,3.730811553443331e-15,1.117349891167971e-06,74.78577651494555,0.3268036254498306,0.16106666666666666,0.817141078896294,0.09752500956086599,0.0684929648979894,0.03177294343084435,0.06989840710435606,0.03205095362838172,0.2054199817714015,0.032685109955517336,0.8011083333333333,0.009145833333333334,0.9997571333335272,0.9915407317283846,0.9933541910830619,2.5478362|0.51682052|0.12784164|0.034214225|0.0095479329|0.0027286961|0.00079036607|0.00023063366|6.7573092e-05|1.9841565e-05|5.8329602e-06|1.7158878e-06,2.016292|0.66357988|0.20471991|0.061871977|0.01847652|0.0054810257|0.0016201304|0.00047797782|0.00014087119|4.1495513e-05|1.2219472e-05|3.5979593e-06,0.6271708|0.51831198|0.21803197|0.075139051|0.023878519|0.0073081082|0.0021953552|0.00065320317|0.00019338231|5.7099862e-05|1.6836097e-05|4.9604831e-06,,nan,False,149.63620109062254,390.84355968017576,664.7626035721732,1082.178041102318,423.1732832376031,577.70591926022,725.4875084170594,944.3815405702519,1946.7635518065704,3404.555398592613,4948.984447174133,7363.141351171095,1.129734756963756e-11,2.4017849545905226e-20,0.0028902585645010407,,True
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,3021293972.647669,38400000000.0,5051125.997407265,39499304275.63239,1916938571.0178952,-2.7179718017578125e-05,6.561774249622937e-16,0.0006002652646092894,75.80348531871606,1.080526544055804,0.4326833333333333,0.7976680250770638,0.09542269009340293,0.22269010571348816,0.08909437353726975,0.22443797337589094,0.08880842956999653,0.316781044835786,0.035618780773659216,0.49785833333333335,0.04050416666666667,0.7301423290172869,0.712699524255537,0.854223449108303,0.29534392|0.073867333|2.2723853|2.7010173|2.8049898|2.8324992|0.58763153|0.14684878|0.039527446|0.011067868|0.003169183|0.00091894094,0.39205964|0.12053947|1.6605913|2.1781188|2.3388492|2.3876097|0.77796839|0.23926111|0.072181797|0.021534102|0.0063846852|0.0018867118,0.32481743|0.1313229|0.3469672|0.70343106|0.86705929|0.92510033|0.64142075|0.26018056|0.08849452|0.027960246|0.0085333815|0.0025597858,,nan,False,149.63620109062254,390.84355968017576,664.7626035721732,1082.178041102318,423.1732832376031,577.70591926022,725.4875084170594,944.3815405702519,1946.7635518065704,3404.555398592613,4948.984447174133,7363.141351171095,1.129734756963756e-11,2.4017849545905226e-20,0.0028902585645010407,,True
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,3021293972.647669,57600000000.0,1531677166.7356226,56603194603.93672,2486422201.9753666,-4.76837158203125e-05,7.865836028150009e-16,0.263453128133171,74.78577651494555,1.546338258058645,0.8084041666666667,0.791704434125348,0.09477689766546997,0.3394955352891668,0.07277961501729205,0.3413579971810596,0.07107440097912224,0.36295682368268106,0.043327039542866375,0.026270833333333334,0.04875416666666667,-0.991558647758292,-0.9934574201040003,0.6076264877223274,2.5478362|0.51682052|2.3803339|0.47716741|2.3699888|0.47432428|2.3691835|0.47409217|2.3691159|0.47407241|2.3691101|0.47407071,2.016292|0.66357988|1.8289522|0.60491239|1.8110697|0.59954735|1.8094742|0.59907512|1.8093348|0.59903401|1.8093227|0.59903045,0.6271708|0.51831198|0.52038533|0.46212813|0.49965001|0.45534761|0.49754664|0.45471148|0.49735671|0.45465515|0.49734006|0.45465023,,nan,False,149.63620109062254,390.84355968017576,664.7626035721732,1082.178041102318,423.1732832376031,577.70591926022,725.4875084170594,944.3815405702519,1946.7635518065704,3404.555398592613,4948.984447174133,7363.141351171095,1.129734756963756e-11,2.4017849545905226e-20,0.0028902585645010407,,True
PRI_UPSTREAM_OFFAXIS_F0p5,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,3021293972.647669,306282950400.0,4536511321.638728,292331228043.67175,12436505007.336622,0.0005359649658203125,1.7328083127581837e-15,0.1033483234509477,72.49712486281949,1.4961126087148782,0.77606953125,0.7886988555825546,0.09445107641077043,0.346974123288951,0.07423935710627817,0.34806236077532765,0.07333721591064507,0.34740704667263067,0.04735049946576442,0.09928671875,0.04038359375,0.3530289910316203,0.34429145933385635,0.9337101797685441,2.4505466|1.9468046|1.1733333|1.7979798|1.5214592|1.5578001|1.8910297|2.429553|1.9486587|0.71738294|2.1213203|0.75866166|2.199635|1.4534917|0.48296278|1.5583446|2.0519015|2.5879124|1.634919|0.57568085|0.79335636|0.18729231|1.6244743|0.51631308|0.28289225|1.7427776|0.92367107|0.34846789|1.3879993|0.66795843|0.23422926|1.2430302|1.6259103|2.4335952|1.3992044|2.0400187|1.5098498|0.97510835|1.4716207|0.62946075|2.163043|1.5325933|1.0733509|1.1714227|0.55075215|0.44601207|2.0901184|1.9527812|1.2326678|1.5790472|0.91332738|0.25620437|1.0523772|1.9735036|1.8442003|1.9562975|1.1440672|1.655628|0.46072446|1.8595545|2.418365|1.7085239|2.4910448|2.0951515,1.9461381|1.6850569|1.0985686|1.4665861|1.3119685|1.3197342|1.5599421|1.9812683|1.694837|0.77191801|1.6549536|0.7847189|1.7113972|1.293433|0.54411623|1.2133212|1.6537102|2.1064112|1.4865104|0.64235287|0.67768077|0.23667241|1.2115426|0.54233269|0.2907978|1.3034656|0.84914817|0.38127098|1.0631887|0.6329299|0.26694623|0.94054909|1.3054101|1.944103|1.2904418|1.6692346|1.3335721|0.90475756|1.2008562|0.62984507|1.6593856|1.3412823|0.9756734|0.99411201|0.54530726|0.40770378|1.5699091|1.6290274|1.1289516|1.3117904|0.8523042|0.31640645|0.81242123|1.5391996|1.5501424|1.6400352|1.0677541|1.3588283|0.53185211|1.4288189|1.9475149|1.5148283|2.0254978|1.8068681,0.61411155|0.69611285|0.56221811|0.52292849|0.54148294|0.5238598|0.56665822|0.68713263|0.71482276|0.50560039|0.50109818|0.46722008|0.50808026|0.57147507|0.38190873|0.36587238|0.54297262|0.72081888|0.69994819|0.44866134|0.29093371|0.18871897|0.28998682|0.32407363|0.18558988|0.31427068|0.39858302|0.25923832|0.29463231|0.31988136|0.1935333|0.24461163|0.41924484|0.62003024|0.62365749|0.59913446|0.58734194|0.45705464|0.42828829|0.36067649|0.45846079|0.56505419|0.4683493|0.4020917|0.31055776|0.20493625|0.38409348|0.59395861|0.54377582|0.49594376|0.42907803|0.25180928|0.2371419|0.44266273|0.58450281|0.62561822|0.5382864|0.49473899|0.3760564|0.40359859|0.63523421|0.66853081|0.70539874|0.74463794,0.99999076|0.9950961|0.80038368|0.10098119|0.23808002|-0.025508713|0.20505805|-0.058510177|-0.40926407|-0.37057458,3.339589792833051,False,149.63620109062254,390.84355968017576,664.7626035721732,1082.178041102318,423.1732832376031,577.70591926022,725.4875084170594,944.3815405702519,1946.7635518065704,3404.555398592613,4948.984447174133,7363.141351171095,1.129734756963756e-11,2.4017849545905226e-20,0.0028902585645010407,,True
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,2916357794.2783246,9600000000.0,2880.1878149931854,11437518294.577583,1078836619.5129404,-1.430511474609375e-05,1.1429135361273493e-15,2.3228301304209178e-07,74.14137461044731,0.31417484472742235,0.1618625,0.7957609495097006,0.09521627466530443,0.0668602782264747,0.030731401893924218,0.06822790780076672,0.030941393845146208,0.202005342890938,0.02910453964539495,0.809275,0.0085,0.9995295651370573,0.9928931837189391,0.9936988408455888,2.1853498|0.3869795|0.084859626|0.020258519|0.0050516639|0.0012897458|0.00033346409|8.6789848e-05|2.266628e-05|5.9300724e-06|1.5528666e-06|4.0682794e-07,2.1619473|0.63539084|0.17435581|0.046851705|0.012441463|0.0032829806|0.00086346238|0.00022672052|5.9479407e-05|1.5597417e-05|4.0892329e-06|1.0719687e-06,0.75588429|0.57523708|0.2139864|0.065094657|0.018292356|0.00496045|0.0013224485|0.00034961341|9.2037819e-05|2.4177833e-05|6.3444908e-06|1.6639327e-06,,nan,False,144.8205927876293,381.51037136296736,643.5611438210325,1031.2143580383852,410.02421379764365,562.4161192687704,704.9235578989269,910.2148497249939,1930.2862600589356,3388.077430700536,4932.506615986029,7346.663475748826,5.048746361203897e-13,2.3073990664025573e-20,0.0028586820412248234,,True
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,2916357794.2783246,38400000000.0,2652601.8906972995,38423467051.87456,2890238140.5131245,-4.76837158203125e-05,1.154112278186243e-15,0.00021844768531779102,75.00694730939544,1.0504593102391842,0.43022916666666666,0.7747440318928657,0.09293521897084413,0.22123958141835232,0.08762322739223882,0.22298806129926466,0.08727046487551425,0.3140476019922124,0.03022896358727061,0.5114791666666667,0.0372625,0.7241590321298506,0.7057286138003579,0.8511215618224698,0.21759899|0.048218491|1.9793281|2.309408|2.3805348|2.3973481|0.43376647|0.096066641|0.023058293|0.0057671969|0.0014748456|0.00038165291,0.36803655|0.10068227|1.8209194|2.335785|2.4778564|2.5161494|0.73242363|0.20040482|0.053765451|0.014265336|0.0037626151|0.00098939191,0.35057407|0.12591105|0.44314593|0.86521302|1.0336481|1.0860667|0.69562711|0.25035134|0.07528274|0.021051216|0.0056954503|0.0015166923,,nan,False,144.8205927876293,381.51037136296736,643.5611438210325,1031.2143580383852,410.02421379764365,562.4161192687704,704.9235578989269,910.2148497249939,1930.2862600589356,3388.077430700536,4932.506615986029,7346.663475748826,5.048746361203897e-13,2.3073990664025573e-20,0.0028586820412248234,,True
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,2916357794.2783246,57600000000.0,1416595109.8336463,55296860125.29081,3802902559.15379,7.963180541992188e-05,1.3158724074344551e-15,0.17255461381562512,74.14137461044731,1.509832249118302,0.8135041666666667,0.7684147393721893,0.09224601873501692,0.3334206992717951,0.07018685518111506,0.33532699006422206,0.06826280894736479,0.3574702773481772,0.03539122316200301,0.036366666666666665,0.0456375,-0.9926659980599951,-0.9941467798282558,0.5722224553916968,2.1853498|0.3869795|2.0526104|0.35901953|2.0460847|0.35741308|2.0456774|0.35730818|2.0456502|0.35730107|2.0456483|0.35730059,2.1619473|0.63539084|1.9682665|0.58156028|1.9536993|0.57767754|1.9526727|0.57740729|1.9526017|0.57738866|1.9525969|0.57738738,0.75588429|0.57523708|0.61929662|0.51442068|0.59975327|0.50880438|0.59821456|0.50839212|0.5981053|0.50836332|0.59809773|0.50836133,,nan,False,144.8205927876293,381.51037136296736,643.5611438210325,1031.2143580383852,410.02421379764365,562.4161192687704,704.9235578989269,910.2148497249939,1930.2862600589356,3388.077430700536,4932.506615986029,7346.663475748826,5.048746361203897e-13,2.3073990664025573e-20,0.0028586820412248234,,True
PRI_UPSTREAM_OFFAXIS_F0p666667,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,2916357794.2783246,306282950400.0,4376048264.93529,285800172851.9435,19023087077.399387,0.000148773193359375,4.81156294392149e-16,0.06735121525153916,71.81416465893221,1.4618879702818763,0.79717734375,0.7652053550471596,0.0918961467328049,0.3425262032794077,0.06962744874450669,0.34368580405651056,0.06851400877669536,0.34300812267817027,0.0402833057705659,0.09476484375,0.03740234375,0.33454255493969504,0.330578998406648,0.9308475184512206,2.1003587|1.6382786|0.96808937|1.531498|1.2808243|1.3164253|1.6076359|2.0709968|1.6376767|0.56912767|1.8235383|0.60981899|1.8923984|1.2153117|0.37751949|1.3399908|1.7537034|2.2073735|1.3597996|0.45113882|0.66783999|0.1401788|1.4092698|0.413737|0.22705533|1.5113506|0.76678149|0.27494375|1.1977471|0.55004088|0.18217511|1.0752697|1.3910483|2.0840476|1.1600115|1.7369659|1.2640613|0.80601381|1.2533327|0.51030931|1.8663926|1.2867109|0.89218607|0.98910999|0.44751031|0.36951409|1.8112776|1.6575278|1.0233464|1.3399137|0.75421531|0.19349605|0.90626425|1.6981272|1.5625156|1.6577205|0.9449562|1.4084169|0.357557|1.6035529|2.0675092|1.4297967|2.124237|1.7641037,2.0844647|1.7663885|1.1213928|1.5520959|1.3728662|1.385418|1.6514411|2.1073451|1.7716686|0.75881464|1.7727688|0.7862639|1.8379966|1.3465828|0.52799205|1.2994793|1.7674499|2.2449933|1.5363979|0.62271586|0.70041299|0.22192039|1.3184739|0.54542369|0.28560869|1.4188358|0.88030738|0.37221254|1.1463889|0.64931093|0.25663892|1.0182794|1.398843|2.0838162|1.3310114|1.7675955|1.3864509|0.92357434|1.2705683|0.63320551|1.7914121|1.4043081|1.0039633|1.0399025|0.54751284|0.41434825|1.7083421|1.7297487|1.1636821|1.3821377|0.87162989|0.29735618|0.87121289|1.6607683|1.6403047|1.7307289|1.0928075|1.4357139|0.51624263|1.5384357|2.0835534|1.5776655|2.1517862|1.8925156,0.73837814|0.81658168|0.63313338|0.60672299|0.62827697|0.60714866|0.66609992|0.81773007|0.83203429|0.55390899|0.59050285|0.52710489|0.60646536|0.66593242|0.41477032|0.42962027|0.65500246|0.86544151|0.80648179|0.48380486|0.31782812|0.19917748|0.35841564|0.37250404|0.19831872|0.39042686|0.467861|0.28187987|0.35342563|0.36894512|0.20699548|0.29678082|0.51119078|0.75346147|0.72041031|0.69966625|0.67675722|0.51136661|0.49650331|0.40346162|0.55567685|0.66519866|0.53112326|0.45938624|0.34390777|0.2233121|0.47892482|0.7159703|0.62387694|0.57378328|0.48471608|0.26536395|0.2775267|0.54519701|0.69773268|0.73565924|0.61000854|0.57312469|0.41247788|0.48182767|0.76994589|0.77851452|0.83191895|0.86766098,0.99999566|0.99711986|0.8467516|0.1111819|0.25355244|-0.0049076559|0.20224207|-0.11011088|-0.42338917|-0.36077677,3.4108435294898403,False,144.8205927876293,381.51037136296736,643.5611438210325,1031.2143580383852,410.02421379764365,562.4161192687704,704.9235578989269,910.2148497249939,1930.2862600589356,3388.077430700536,4932.506615986029,7346.663475748826,5.048746361203897e-13,2.3073990664025573e-20,0.0028586820412248234,,True
PRI_UPSTREAM_OFFAXIS_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,2668405087.4280424,9600000000.0,130.87886504349757,10444356616.301758,1824048340.2474341,-1.2874603271484375e-05,1.0494113276938931e-15,5.090667024149734e-09,72.78897997799663,0.2864204531492657,0.14915416666666667,0.7679421681825406,0.09219451817080651,0.06214774723663139,0.028817341156979853,0.06341523673416825,0.028903053251168966,0.19080876435524485,0.024042733011585125,0.8297666666666667,0.007633333333333333,0.9990093227519037,0.9946282405916872,0.9944777095870398,1.5343619|0.19606496|0.031943013|0.0057252946|0.0010740234|0.00020605646|3.9966498e-05|7.7924448e-06|1.5230668e-06|2.9806001e-07|5.8339076e-08|1.144405e-08,2.3263131|0.51255762|0.10484887|0.020999254|0.0041583386|0.0008187815|0.00016077949|3.153085e-05|6.1796982e-06|1.2109493e-06|2.3712029e-07|4.6568989e-08,1.0319989|0.62377977|0.17094983|0.038260938|0.007942849|0.0015973711|0.00031672623|6.2394425e-05|1.2254604e-05|2.4035379e-06|4.7105952e-07|9.2337292e-08,,nan,False,137.64341520794375,363.72957161710104,595.1064314828483,921.207347134209,389.6378063968775,531.9440323505077,657.1902919269609,830.6765976173265,1901.751222467585,3359.5421409690894,4903.971193325477,7318.128089870523,3.62812258408221e-12,2.53975646649962e-20,0.002804813723663571,,True
PRI_UPSTREAM_OFFAXIS_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,2668405087.4280424,38400000000.0,500048.13873043883,35952791050.66657,5115113988.622892,-0.0001583099365234375,3.8547865734357364e-15,1.9733049977397047e-05,73.37562625830559,0.9814112067859044,0.41065416666666665,0.7442681959889462,0.0896070405220861,0.21255979103407108,0.08504494965167195,0.21428858051350816,0.08452799612870031,0.30116556526431343,0.02383762474762021,0.5461,0.03287916666666667,0.7082960780163048,0.68958663440491,0.846865838903351,0.10680815|0.017551347|1.4307134|1.6066614|1.6349648|1.640004|0.21339243|0.03505925|0.0063108848|0.0011864669|0.00022787481|4.4221332e-05,0.28540418|0.058250797|2.0525616|2.4975218|2.5888658|2.6071941|0.56991799|0.11632674|0.023271117|0.0046055741|0.00090659381|0.00017799967,0.35996179|0.096143825|0.6933749|1.2040877|1.3501716|1.383307|0.71818516|0.19194312|0.042607765|0.0088160387|0.0017704177|0.00035080793,,nan,False,137.64341520794375,363.72957161710104,595.1064314828483,921.207347134209,389.6378063968775,531.9440323505077,657.1902919269609,830.6765976173265,1901.751222467585,3359.5421409690894,4903.971193325477,7318.128089870523,3.62812258408221e-12,2.53975646649962e-20,0.002804813723663571,,True
PRI_UPSTREAM_OFFAXIS_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,2668405087.4280424,57600000000.0,1140544208.6867344,52205892989.81283,6921967888.92853,-5.53131103515625e-05,9.177795608050824e-16,0.06858300142451447,72.78897997799663,1.423461809057431,0.7484458333333334,0.7377091030562472,0.08888754442755738,0.31465709704335576,0.06999245706962429,0.31660652287811347,0.06769336293908368,0.3390775591509604,0.02572670067841775,0.10385,0.041666666666666664,-0.9951747728623863,-0.9958587704130414,0.4840086946237687,1.5343619|0.19606496|1.4594967|0.1842389|1.4574111|0.1838509|1.457337|0.18383655|1.4573342|0.183836|1.457334|0.18383598,2.3263131|0.51255762|2.1457578|0.47530607|2.1382635|0.4738187|2.1379703|0.4737611|2.137959|0.47375889|2.1379586|0.4737588,1.0319989|0.62377977|0.84298693|0.56589688|0.82959197|0.56307957|0.82902218|0.56296631|0.82899984|0.56296192|0.82899898|0.56296175,,nan,False,137.64341520794375,363.72957161710104,595.1064314828483,921.207347134209,389.6378063968775,531.9440323505077,657.1902919269609,830.6765976173265,1901.751222467585,3359.5421409690894,4903.971193325477,7318.128089870523,3.62812258408221e-12,2.53975646649962e-20,0.002804813723663571,,True
PRI_UPSTREAM_OFFAXIS_F1p0,DECISION_GRADE_PHYSICAL_SCREEN,FIXED_RANDOM,64,2668405087.4280424,306282950400.0,3988237346.893214,270334973821.5977,34628144318.93752,-0.00035858154296875,1.1606407824397505e-15,0.02745949104631076,70.387989221738,1.3808450915050428,0.7842578125,0.7338906904153789,0.0884681617697319,0.32614758298405955,0.06528967216943324,0.32741500877837354,0.0637217648835497,0.3268946310770606,0.03140322290639394,0.11647265625,0.03326640625,0.2853776878298994,0.2893279951504528,0.923961109382432,1.472703|1.1067556|0.63049313|1.0638837|0.86749491|0.89924324|1.1103653|1.4365637|1.104471|0.340652|1.2892921|0.373291|1.3386829|0.810142|0.2185246|0.94832681|1.221637|1.531673|0.89753176|0.26351937|0.45647898|0.073181772|1.011997|0.24986029|0.14094066|1.0839138|0.50210199|0.16286897|0.85230672|0.354737|0.10482823|0.7684297|0.97004927|1.456863|0.75965915|1.2046048|0.84669168|0.5278364|0.87051228|0.3196939|1.3267426|0.86423388|0.58994171|0.67582504|0.28259381|0.24453722|1.2967013|1.1371556|0.67322751|0.92360778|0.49177949|0.10378429|0.6435991|1.1981284|1.069003|1.1367726|0.61602356|0.97589125|0.2021606|1.1399602|1.4403724|0.9551395|1.4762791|1.1944548,2.2381622|1.8059314|1.0864058|1.6344265|1.4042943|1.42911|1.7326252|2.2286255|1.8033858|0.67186488|1.9162386|0.72367454|1.9919177|1.3558037|0.45244396|1.4055967|1.8857471|2.3791889|1.5227791|0.53482788|0.71121549|0.17647883|1.4668859|0.50117995|0.25600127|1.5768893|0.87278863|0.32403729|1.2538458|0.63095302|0.21626899|1.1224171|1.497338|2.2331984|1.3098762|1.8588245|1.3973909|0.89836883|1.3379815|0.59138181|1.9598056|1.4293517|0.9904505|1.0687638|0.51243698|0.40393027|1.8954834|1.8123327|1.1465735|1.4396665|0.84837465|0.23692591|0.94685524|1.8064264|1.7081892|1.7989267|1.063156|1.5061994|0.44048892|1.6787391|2.2250891|1.5890812|2.2744696|1.9361764,1.0029723|1.0333378|0.7322316|0.77327053|0.78626005|0.76015895|0.8614304|1.0811412|1.0381774|0.5956703|0.78926469|0.60727941|0.82366529|0.83033582|0.43519127|0.57244755|0.89098798|1.1574074|0.9761563|0.50132809|0.36251823|0.20119937|0.52868727|0.44074613|0.20242513|0.57715415|0.58464205|0.29562646|0.48986631|0.44683095|0.20996523|0.42208978|0.70558851|1.0321826|0.87199205|0.89483504|0.82985281|0.58826835|0.63337169|0.45989442|0.77899302|0.84560857|0.62519783|0.56238501|0.38564722|0.24758399|0.70921013|0.95553548|0.74612875|0.71985418|0.56812567|0.26137813|0.37213702|0.77550723|0.91361626|0.94081823|0.71486846|0.72596711|0.44469212|0.66161167|1.0532374|0.9647416|1.0834634|1.0890157,0.99999937|0.9992352|0.92163785|0.15785195|0.27790835|0.032680642|0.19813401|-0.22897878|-0.45342684|-0.34872599,3.587447367749953,False,137.64341520794375,363.72957161710104,595.1064314828483,921.207347134209,389.6378063968775,531.9440323505077,657.1902919269609,830.6765976173265,1901.751222467585,3359.5421409690894,4903.971193325477,7318.128089870523,3.62812258408221e-12,2.53975646649962e-20,0.002804813723663571,,True
PRI_UPSTREAM_OFFAXIS_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,SINGLE_PULSE,12,1842786835.5688357,9600000000.0,6.032144101943462e-05,7714220757.24711,3728566078.321659,5.7220458984375e-06,5.000570211315179e-16,-8.766087800706732e-09,68.53644661239568,0.21008197604035325,0.1000625,0.7328313822663781,0.08835174776173907,0.045230144648777164,0.023431421570112774,0.04616806148433895,0.023233043722300537,0.14721554796735456,0.016130479219290693,0.887275,0.006483333333333333,0.9993950129332245,0.9996310155356173,0.997444777754193,0.37875021|0.011882573|0.00050893913|2.4399486e-05|1.222672e-06|6.2339256e-08|3.1987853e-09|1.6556631e-10|7.5581774e-12|1.363393e-12|-9.0524128e-13|9.2976148e-13,1.8636932|0.10751532|0.0057359401|0.00030028493|1.5577751e-05|8.0497362e-07|4.1513756e-08|2.157793e-09|9.3723585e-11|2.2407044e-11|-1.6449595e-11|1.6773052e-11,1.8691759|0.31728582|0.021767641|0.0012351292|6.5938584e-05|3.4438014e-06|1.7837523e-07|9.2272772e-09|4.5973071e-10|3.9964985e-11|-1.4229436e-11|1.5571182e-11,,nan,True,126.59038074499924,302.1086525545913,442.68239378782346,630.6363070189836,326.85053531836803,420.3476053470492,495.08380525688506,594.9764704549665,1826.8708185705686,3284.661730229839,4829.090808897646,7243.247712142901,5.195592548626231e-13,3.0130944772701414e-20,0.002668234078254807,NUMERICAL_OR_MASS_BALANCE,False
PRI_UPSTREAM_OFFAXIS_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,STEP_ON_OFF,12,1842786835.5688357,38400000000.0,169.88447079472962,28424194412.222504,11818592253.46185,1.1444091796875e-05,2.8437622482844724e-16,7.64673519814544e-10,68.65442914521908,0.77074359355823,0.31783333333333336,0.7078845560452173,0.08560156305394545,0.1684279654190817,0.0754762402358288,0.17000948244679884,0.07428219423055415,0.24037714747536934,0.018465764922750226,0.651975,0.0267375,0.6478931530323159,0.6327547297040561,0.8417970571886896,0.0060716495|0.00026072627|0.37269107|0.38430103|0.38479686|0.3848206|0.012143235|0.00052144926|2.5026649e-05|1.2546536e-06|6.3980893e-08|3.2832659e-09,0.055230182|0.0029450401|1.8086171|1.9130413|1.9186155|1.9189074|0.11045953|0.0058900377|0.00030827819|1.5990774e-05|8.2628212e-07|4.2612451e-08,0.16424345|0.011201066|1.7055669|2.011051|2.0321521|2.0333517|0.32848336|0.02240195|0.0012689729|6.770577e-05|3.5353352e-06|1.8310189e-07,,nan,False,126.59038074499924,302.1086525545913,442.68239378782346,630.6363070189836,326.85053531836803,420.3476053470492,495.08380525688506,594.9764704549665,1826.8708185705686,3284.661730229839,4829.090808897646,7243.247712142901,5.195592548626231e-13,3.0130944772701414e-20,0.002668234078254807,NUMERICAL_OR_MASS_BALANCE,False
PRI_UPSTREAM_OFFAXIS_F2p0,DECISION_GRADE_PHYSICAL_SCREEN,ALTERNATING_BINARY,12,1842786835.5688357,57600000000.0,330820707.72043395,42111210338.68669,17000755789.161774,-6.866455078125e-05,1.1551368035820813e-15,0.002180169110951945,68.53644661239568,1.141051811599968,0.5082666666666666,0.7035102724985989,0.08511762313153558,0.24381881479357534,0.08084825566234818,0.2457632218440397,0.0778340660559008,0.26664772600794634,0.017544360463448216,0.4145041666666667,0.0374,-0.999551869361092,-0.9995917528436089,0.007881689709080408,0.37875021|0.011882573|0.3731875|0.011646246|0.3731762|0.011645681|0.37317618|0.011645679|0.37317618|0.011645679|0.37317618|0.011645679,1.8636932|0.10751532|1.814199|0.10487056|1.8140604|0.10486337|1.81406|0.10486335|1.81406|0.10486335|1.81406|0.10486335,1.8691759|0.31728582|1.7267|0.30731989|1.7261315|0.30728948|1.7261299|0.30728939|1.7261299|0.30728939|1.7261299|0.30728939,,nan,False,126.59038074499924,302.1086525545913,442.68239378782346,630.6363070189836,326.85053531836803,420.3476053470492,495.08380525688506,594.9764704549665,1826.8708185705686,3284.661730229839,4829.090808897646,7243.247712142901,5.195592548626231e-13,3.0130944772701414e-20,0.002668234078254807,NUMERICAL_OR_MASS_BALANCE,False
